Date	DoW M=1	Local Time	Country	State	City	Zip Code	Method of Payment	Vendor	Purchaser	Good or Service	Note/Comments	Exp'd?	Reimb?	Recur?	Traveling?	In Pers?	Debit	Credit
41878	3	0.583333333			Online		Barclay MasterCard	RueLaLa	CGPR	Clothing	Workout Clothes	No	No	No		No	-24.99	
41878	3	0.5			Palo Alto		Barclay MasterCard	Asian Box	CGPR	Lunch	Lunch w/ Colleagues	No	No	No		Yes	-8.16	
41878	3	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41878	3	0.34375			Palo Alto		Barclay MasterCard	CVS	CGPR	Groceries	Chicles	No	No	No		Yes	-1.49	
41877	2	0.5			Menlo Park		Blake Parkinson	Cash	NPH	Lunch	Lunch w/ Blake	No	No	No		Yes	0	2
41877	2	0.5			Menlo Park		Barclay MasterCard	La Hacienda	NPH	Lunch	Lunch w/ Blake	No	No	No		Yes	-5.43	
41877	2	0.489583333			Palo Alto		Barclay MasterCard	Whole Foods	CGPR	Lunch	Lunch	No	No	No		Yes	-11.8	
41877	2	0.416666667			Online		Barclay MasterCard	LinkedIn	NPH	Fee	LinkedIn Premium Fee	No	No	No		No	-29.99	
41877	2	0.395833333			Palo Alto		Barclay MasterCard	Douce France	CGPR	Coffee Out	Morning Coffee	No	No	No		Yes	-2.85	
41877	2	0.375			Online		Bank of America Checking	Barclay MasterCard	Joint	Credit Card Payment	Irregular CC Payment	No	No	No		No	-1000	1000
41877	2	0.354166667			Menlo Park		Barclay MasterCard	Staples	Joint	Postage	Book of Stamps	No	No	No		Yes	-9.8	
41876	1	0.583333333			Menlo Park		Cash	Cindy's Nail spa	CGPR	Hygiene	Tip @ Mani/Pedi	No	No	No		Yes	-14	
41876	1	0.583333333			Menlo Park		Barclay MasterCard	Cindy's Nail spa	CGPR	Hygiene	Mani/Pedi	No	No	No		Yes	-55	
41876	1	0.53125			San Carlos		Barclay MasterCard	Vanilla Moon Bakery	CGPR	Meal Out	Take home for Nick	No	No	No		Yes	-9	
41876	1	0.53125			San Carlos		Barclay MasterCard	Vanilla Moon Bakery	CGPR	Meal Out	Lunch w/ Lacy	No	No	No		Yes	-12.36	
41876	1	0.5			Menlo Park		Bank of America Checking	Cash	CGPR	Cash Withdrawl	Cash for Mani/Pedi	No	No	No		Yes	-20	20
41876	1	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41876	1	0.4375			Online		Barclay MasterCard	American Giant	Joint	Clothing	Shirts	No	No	No		No	-133.48	
41876	1	0.326388889			Palo Alto		Barclay MasterCard	Mayfield Bakery	Joint	Coffee Out	Morning Coffee Date	No	No	No		Yes	-17	
41875	7	0.770833333			Menlo Park		Barclay MasterCard	Draeger's	Joint	Groceries	Groceries	No	No	No		Yes	-8.99	
41875	7	0.583333333			Redwood City		Barclay MasterCard	Chevron	Joint	Gasoline	Fill tank on Ziggie	No	No	No		Yes	-33.47	
41875	7	0.576388889			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-12.27	
41875	7	0.489583333			Palo Alto		Cash	Auto Pride Car Wash	Joint	Car Wash	Tip at Car Wash	No	No	No		Yes	-2	
41875	7	0.489583333			Palo Alto		Barclay MasterCard	Auto Pride Car Wash	Joint	Car Wash	Car Wash	No	No	No		Yes	-21.99	
41875	7	0.4375			DFW		Barclay MasterCard	Virgin America	CGPR	Work Supplies	Checked Bag Fee (business) on wrong card	Yes	No	No		Yes	-50	
41875	7	0.430555556			Online		Barclay MasterCard	Starbucks	CGPR	Coffee Out	$10 Refill Starbucks Card	No	No	No		No	-10	
41875	7	0.430555556			Online		Barclay MasterCard	Starbucks	CGPR	Coffee Out	$10 Refill Starbucks Card	No	No	No		No	-10	
41875	7	0.416666667			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-18.43	
41875	7	0.40625			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-27.44	
41875	7	0.385416667			Menlo Park		Cash	Menlo Park Farmers' Market	Joint	Groceries	Groceries	No	No	No		Yes	-18	
41875	7	0.375			Menlo Park		Bank of America Checking	Cash	Joint	Cash Withdrawl	Cash for Groceries	No	No	No		Yes	-20	20
41874	6	0.958333333			Redwood City		Barclay MasterCard	The Living Room	NPH	Meal Out	Beer w/ Kathleen & Javier	No	No	No		Yes	-12	
41874	6	0.8125			Redwood City		Barclay MasterCard	Century 20 Theater RWC	NPH	Movie	Guardians of the Galaxy	No	No	No		Yes	-11.75	
41874	6	0.5			Menlo Park		Barclay MasterCard	Juban	NPH	Lunch	Lunch w/ Tak	No	No	No		Yes	-15	
41873	5	0.979166667			Redwood City		Barclay MasterCard	Martins West	NPH	Meal Out	Scotch w/ Phil, Katie, Cherry	No	No	No		Yes	-24	
41873	5	0.791666667			Dallas		Barclay MasterCard	Paciugo	CGPR	Meal Out	Ice Cream Out	No	No	No		Yes	-8.64	
41873	5	0.59375			Stanford		Barclay MasterCard	Coupa Café	NPH	Coffee Out	Coffee w/ DJ	No	No	No		Yes	-3.5	
41873	5	0.291666667			Online		Stanford	Bank of America Checking	NPH	Salary	Salary 8.01-8.15	No	No	Yes		No	0	1423.55
41872	4	0.791666667			Menlo Park		Barclay MasterCard	Safeway	NPH	Groceries	Dinner	No	No	No		Yes	-15.59	
41872	4	0.590277778			Cupertino		Barclay MasterCard	Coffee Place	NPH	Coffee Out	Pre-interview coffee	No	No	No		Yes	-6.45	
41872	4	0.427083333			SFO		Barclay MasterCard	Plant Café	CGPR	Meal Out	Preflight Breakfast	No	No	No		Yes	-11.28	
41872	4	0.364583333			Menlo Park		Barclay MasterCard	CVS	Joint	Hygiene	Travel Toothpaste	No	No	No		Yes	-3.38	
41871	3	0.791666667			Menlo Park		Barclay MasterCard	Koma	Joint	Meal Out	Dinner Date	No	No	No		Yes	-40	
41871	3	0.75			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-11.15	
41871	3	0.625			Palo Alto		Barclay MasterCard	Xercise Lab	CGPR	Clothing	Workout Clothes	No	No	No		Yes	-32.62	
41871	3	0.5			Palo Alto		Barclay MasterCard	Village Cheese House	CGPR	Lunch	Lunch w/ Colleagues	No	No	No		Yes	-11	
41871	3	0.458333333			Palo Alto		Barclay MasterCard	Douce France	CGPR	Coffee Out	Coffee w/ Colleagues	No	No	No		Yes	-7.75	
41871	3	0.333333333			Online		Ally Bank	Ally Bank Savings Account	Joint	Interest	Monthly Interest Deposit	No	No	No		No	0	4.65
41870	2	0.791666667			Mountain View		Barclay MasterCard	Red Rock Café	CGPR	Coffee Out	Coffee w/ Scott's Friend	No	No	No		Yes	-6.98	
41870	2	0.5			Palo Alto		Barclay MasterCard	Asian Box	CGPR	Lunch	Colleague's Lunch	No	No	No		Yes	-8.65	
41870	2	0.5			Palo Alto		Barclay MasterCard	Asian Box	CGPR	Lunch	Lunch w/ Colleagues	No	No	No		Yes	-8.16	
41870	2	0.479166667			Palo Alto		Barclay MasterCard	Whole Foods	CGPR	Groceries	Food from Whole Foods	No	No	No		Yes	-12.24	
41870	2	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41870	2	0.326388889			Palo Alto		Barclay MasterCard	Mayfield Bakery	Joint	Coffee Out	Morning Coffee Date	No	No	No		Yes	-16	
41869	1	0.802083333			Palo Alto		Barclay MasterCard	Lulu's	CGPR	Meal Out	Soup, not feeling well	No	No	No		Yes	-8.65	
41869	1	0.673611111			Online		Barclay MasterCard	Barclay MasterCard	Joint	Point Redemption	Points Redeemed for Travel	No	No	No		No	0	50
41869	1	0.625			Online		Barclay MasterCard	Yifan Luo	CGPR	Clothing	Clothes	No	No	No		Yes	-67.98	
41869	1	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41869	1	0.375			Online		Bank of America Checking	Ally Bank Savings Account	Joint	Transfer	Deposit Transfer	No	No	No		No	-2000	2000
41869	1	0.375			Stanford		Barclay MasterCard	Coupa Café	NPH	Coffee Out	Smoothie for Catherine	No	No	No		Yes	-3.95	
41869	1	0.375			Stanford		Barclay MasterCard	Coupa Café	NPH	Coffee Out	Coffee for Kasey	No	No	No		Yes	-1.65	
41868	7	0.791666667			Online		Barclay MasterCard	Amazon	Joint	Cleaning Supplies	Sundries	No	No	No		Yes	-17.3	
41868	7	0.708333333			Palo Alto		Barclay MasterCard	Oren's Hummus	Joint	Meal Out	Hummus, etc.	No	No	No		Yes	-24	
41868	7	0.677083333			Menlo Park		Barclay MasterCard	BevMo	Joint	Groceries	Beer	No	No	No		Yes	-9	
41868	7	0.666666667			Menlo Park		Barclay MasterCard	CVS	Joint	OTC Meds	Dayquil	No	No	No		Yes	-9.58	
41868	7	0.458333333			Avila Beach		Barclay MasterCard	Avila Grocery & Deli	NPH	Groceries	Water, Juice, Clif Bar	No	No	No		Yes	-8.41	
41867	6	0.795138889			Avila Beach		Barclay MasterCard	Xercise Lab	CGPR	Clothing	Workout Clothes	No	No	No		Yes	-32.62	
41867	6	0.791666667			Avila Beach		Barclay MasterCard	Xercise Lab	CGPR	Clothing	Workout Clothes	No	No	No		Yes	-24.47	
41867	6	0.541666667			Avila Beach		Barclay MasterCard	Avila Grocery & Deli	NPH	Groceries	Water, Juice	No	No	No		Yes	-5	
41867	6	0.5			Avila Beach		Barclay MasterCard	Custom House	CGPR	Lunch	Lunch w/ Colleagues	No	No	No		Yes	-14.2	
41867	6	0.447916667			Avila Beach		Barclay MasterCard	Avila Bay Athletic Club	Joint	Groceries	Clif Bar	No	No	No		Yes	-2.5	
41867	6	0.291666667			Online		Xercise Lab	Bank of America Checking	CGPR	Salary	Salary 7.25-8.09	No	No	Yes		No	0	2227.55
41866	5	0.770833333			Avila Beach		Barclay MasterCard	Avila Grocery & Deli	Joint	Groceries	Bottle of Wine	No	No	No		Yes	-18.22	
41866	5	0.760416667			Avila Beach		Cash	Avila Beach Farmers Market	Joint	Groceries	Hummus, etc.	No	No	No		Yes	-11	
41866	5	0.75			Avila Beach		Barclay MasterCard	Jimenez Farms	Joint	Groceries	Rhubarb Pie!	No	No	No		Yes	-8	
41866	5	0.541666667			Avila Beach		Barclay MasterCard	Avila Grocery & Deli	Joint	Hygiene	Sundries	No	No	No		Yes	-5.54	
41866	5	0.458333333			Avila Beach		Barclay MasterCard	Custom House	Joint	Meal Out	Brunch w/ Sarah & Ning	No	No	No		Yes	-30	
41866	5	0.302083333			Salinas		Barclay MasterCard	West D Inc	Joint	Groceries	Chicles	No	No	No		Yes	-1.49	
41866	5	0.302083333			Salinas		Barclay MasterCard	West D Inc	Joint	Gasoline	Fill tank on Ziggie	No	No	No		Yes	-28.25	
41865	4	0.75			Palo Alto		Barclay MasterCard	Francesca's	CGPR	Clothing	Workout Clothes	No	No	No		Yes	-47.31	
41865	4	0.395833333			Palo Alto		Barclay MasterCard	Douce France	CGPR	Coffee Out	Morning Coffee	No	No	No		Yes	-4.35	
41865	4	0.333333333			Online		Hilary Hartman	Bank of America Checking	Joint	Phone	Cost Share	No	No	Yes		No	0	65
41864	3	0.833333333			Palo Alto		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-10.31	
41864	3	0.5			Palo Alto		Barclay MasterCard	Asian Box	CGPR	Lunch	Lunch w/ Colleagues	No	No	No		Yes	-8.16	
41864	3	0.333333333			Online		Bank of America Checking	Progressive Auto Insurance	Joint	Auto Insurance	Monthly Auto Insurance Premium	No	No	Yes		No	-100.83	
41863	2	0.833333333			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-13.12	
41863	2	0.5			Palo Alto		Barclay MasterCard	Lulu's	CGPR	Lunch	Solo Lunch @ Lulu's	No	No	No		Yes	-9.79	
41863	2	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41863	2	0.395833333			Palo Alto		Barclay MasterCard	Douce France	CGPR	Coffee Out	Morning Coffee	No	No	No		Yes	-3.85	
41863	2	0.333333333			Palo Alto		Barclay MasterCard	CVS	CGPR	Groceries	Chicles	No	No	No		Yes	-1.49	
41862	1	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41861	7	0.53125			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-32.85	
41860	6	0.541666667			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-84.92	
41860	6	0.472222222			Online		Barclay MasterCard	Starbucks	Joint	Coffee Out	$10 Refill Starbucks Card	No	No	No		No	-10	
41860	6	0.347222222			Menlo Park		Barclay MasterCard	Menlo Park Beacon	Joint	Gasoline	Fill tank on Ziggie	No	No	No		Yes	-36.36	
41859	5	0.8125			Online		Barclay MasterCard	Amazon	Joint	Movie	Jodorowski's Dune	No	No	No		No	-3.99	
41859	5	0.760416667			Online		Bank of America Checking	Apple Financing	Joint	Credit Card Payment	Regular CC Payment	No	No	Yes		No	-175	175
41859	5	0.510416667			Palo Alto		Barclay MasterCard	Sushi House	Joint	Lunch	Lunch Date	No	No	No		Yes	-35	
41859	5	0.322916667			Palo Alto		Barclay MasterCard	Mayfield Bakery	Joint	Coffee Out	Morning Coffee Date	No	No	No		Yes	-8.5	
41859	5	0.291666667			Online		Bank of America Checking	PG&E	Joint	Utilities	Monthly Utility Payment	No	No	Yes		No	-18.82	
41858	4	0.770833333			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-14.93	
41858	4	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41858	4	0.375			Online		Bank of America Checking	Ally Bank Savings Account	Joint	Transfer	Deposit Transfer	No	No	No		No	-1000	1000
41858	4	0.333333333			Online		Bank of America Checking	Spotify	CGPR	Music Streaming	Monthly Music Streaming	No	No	Yes		No	-9.99	
41858	4	0.322916667			Online		Bank of America Checking	Barclay MasterCard	Joint	Credit Card Payment	Irregular CC Payment	No	No	No		No	-1150	1150
41858	4	0.291666667			Online		Stanford	Bank of America Checking	NPH	Salary	Salary 7.16-7.31	No	No	Yes		No	0	1430.39
41857	3	0.75			Online		Rosewood Hotels	Bank of America Checking	CGPR	Salary	Bonus Jan to Jun	No	No	No		No	0	2050
41857	3	0.715277778			Palo Alto		Barclay MasterCard	Athleta	CGPR	Clothing	Workout Clothes	No	No	No		Yes	-50.02	
41857	3	0.479166667			Palo Alto		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-1.69	
41857	3	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-4.13	
41857	3	0.416666667			Online		Bank of America Checking	Bank of America MasterCard	NPH	Credit Card Payment	Regular CC Payment	No	No	Yes		No	-12.99	12.99
41857	3	0.395833333			Online		Bank of America Checking	Barclay MasterCard	Joint	Credit Card Payment	Irregular CC Payment	No	No	No		No	-265.48	265.48
41857	3	0.385416667			Online		LendingClub	Bank of America Checking	Joint	Transfer	Partial disinvestment	No	No	No		Yes	-200	200
41857	3	0.333333333			Online		Bank of America MasterCard	Privacy Assist	NPH	Credit Monitoring	Monthly Credit Monitoring	No	No	Yes		No	-12.99	
41856	2	0.666666667			Online		Juan Jose Ponce Reyes	Bank of America Checking	CGPR	Gift	Birthday Gift	No	No	No		No	0	350
41856	2	0.53125			Palo Alto		Barclay MasterCard	Calafia	Joint	Lunch	Birthday Lunch Date	No	No	No		Yes	-48	
41856	2	0.381944444			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-8.33	
41856	2	0.375			Menlo Park		Barclay MasterCard	Draeger's	Joint	Groceries	Groceries	No	No	No		Yes	-5.4	
41856	2	0.368055556			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-10.8	
41855	1	0.416666667			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-8.91	
41855	1	0.40625			Menlo Park		Barclay MasterCard	Draeger's	Joint	Groceries	Groceries	No	No	No		Yes	-3.99	
41855	1	0.354166667			Palo Alto		Barclay MasterCard	Mayfield Bakery	Joint	Coffee Out	Morning Coffee Date	No	No	No		Yes	-8.5	
41854	7	0.916666667			Online		Barclay MasterCard	Amazon	Joint	Gift	Visor for Scott	No	No	No		No	-19.62	
41854	7	0.791666667			Menlo Park		Barclay MasterCard	Guild Theater	Joint	Movie	Magic in the Moonlight	No	No	No		Yes	-20	
41854	7	0.739583333			Menlo Park		Cash	Absolute Nails	CGPR	Hygiene	Tip at Pedi	No	No	No		Yes	-5	
41854	7	0.739583333			Menlo Park		Bank of America Checking	Absolute Nails	CGPR	Hygiene	Pedi	No	No	No		Yes	-35	
41854	7	0.583333333			Menlo Park		Barclay MasterCard	Draeger's	Joint	Groceries	Groceries	No	No	No		Yes	-47.74	
41854	7	0.53125			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-30.18	
41854	7	0.53125			Menlo Park		Barclay MasterCard	BevMo	Joint	Groceries	Champagne for Cyn's B-day	No	No	No		Yes	-38.14	
41854	7	0.510416667			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-45.6	
41854	7	0.5			Menlo Park		Cash	Menlo Park Farmers' Market	Joint	Groceries	Groceries	No	No	No		Yes	-11	
41853	6	0.833333333			San Francisco		Barclay MasterCard	Lolinda	Joint	Meal Out	Dinner with Phil & Katie	No	No	No		Yes	-85	
41853	6	0.763888889			Oakland		FasTrack Account	Bay Area FasTrack	Joint	Toll	Bay Bridge Toll	No	No	No		Yes	-5	
41853	6	0.5			Napa		Barclay MasterCard	Miner Family Winery	Joint	Date	Wine tasting with Phil & Katie	No	No	No		Yes	-100	
41853	6	0.395833333			Napa		Barclay MasterCard	Molinari Caffe	Joint	Coffee Out	Morning Coffee	No	No	No		Yes	-5.8	
41853	6	0.34375			Solano		FasTrack Account	Bay Area FasTrack	Joint	Toll	Carquinez Bridge Toll	No	No	No		Yes	-5	
41853	6	0.3125			Menlo Park		Barclay MasterCard	Shell Station - Menlo Park	Joint	Gasoline	Fill tank on Ziggie	No	No	No		Yes	-24.01	
41853	6	0.302083333			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-11.07	
41852	5	0.833333333			Online		AICPA	Barclay MasterCard	NPH	Vendor Error	Refund of double charged shipping	No	Yes	No		No	0	9.59
41852	5	0.791666667			Redwood City		Barclay MasterCard	Whole Foods	Joint	Groceries	Groceries	No	No	No		Yes	-29.4	
41852	5	0.739583333			Menlo Park		Barclay MasterCard	Koma	Joint	Meal Out	Sushi Dinner	No	No	No		Yes	-38	
41852	5	0.541666667			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Lunch w/ Tak	No	No	No		Yes	-1.42	
41852	5	0.479166667			Online		Barclay MasterCard	AICPA	NPH	CPE	8.5 CPE Credit Self-Study Order	Yes	No	No		No	-180.07	
41852	5	0.479166667			Online		Barclay MasterCard	AICPA	NPH	CPE	7 CPE Credit Self-Study Order	Yes	No	No		No	-175.93	
41852	5	0.354166667			Online		Barclay MasterCard	Comcast	Joint	Cable	Monthly Cable Bill	No	No	Yes		No	-39.95	
41852	5	0.322916667			Menlo Park		Bank of America Checking	Classic Property Services	Joint	Rent	Monthly Rent	No	No	Yes		Yes	-1550	
41852	5	0.291666667			Online		Barclay MasterCard	ATT	Joint	Phone	Monthly Phone Bill	No	No	Yes		No	-200.53	
41852	5	0.291666667			Online		Barclay MasterCard	Birch Box	CGPR	Hygiene	Makeup Service	No	No	Yes		No	-10	
41852	5	0.291666667			Online		Barclay MasterCard	Xercise Lab	NPH	Gym	Monthly Gym Membership	No	No	Yes		No	-25	
41852	5	0.291666667			Online		Xercise Lab	Bank of America Checking	CGPR	Salary	Salary 7.10-7.24	No	No	Yes		No	0	1511.44
41851	4	0.833333333			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-42.76	
41851	4	0.5			Palo Alto		Barclay MasterCard	Lulu's	CGPR	Lunch	Lunch @ Lulu's	No	No	No		Yes	-13.7	
41851	4	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41851	4	0.333333333			Palo Alto		Barclay MasterCard	Douce France	CGPR	Coffee Out	Morning Coffee	No	No	No		Yes	-4.35	
41851	4	0.291666667			Online		Bank of America Checking	Skype	CGPR	Phone	Monthly Skype Charge	No	No	Yes		No	-5.49	
41850	3	0.833333333			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-12.78	
41850	3	0.5			Palo Alto		Barclay MasterCard	Asian Box	CGPR	Lunch	Lunch @ Asian Box	No	No	No		Yes	-8.16	
41850	3	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41850	3	0.333333333			Palo Alto		Barclay MasterCard	Douce France	CGPR	Coffee Out	Morning Coffee	No	No	No		Yes	-3.35	
41849	2	0.5			Palo Alto		Barclay MasterCard	Trader Joe's	CGPR	Lunch	Salad for Lunch	No	No	No		Yes	-4.49	
41849	2	0.46875			Stanford		Barclay MasterCard	Bon Apetit	NPH	Lunch	Solo Lunch @ GSB	No	No	No		Yes	-5.17	
41849	2	0.416666667			Online		Barclay MasterCard	Barclay MasterCard	Joint	Point Redemption	Points Redeemed for Travel	No	No	No		No	0	25
41849	2	0.354166667			Online		Bank of America Checking	Barclay MasterCard	Joint	Credit Card Payment	Irregular CC Payment	No	No	No		No	-750	750
41848	1	0.5			Palo Alto		Barclay MasterCard	Kirk's Steakburgers	NPH	Lunch	Lunch w/ Jason	No	No	No		Yes	-39	
41848	1	0.375			Online		Bank of America Checking	Chase Visa	CGPR	Credit Card Payment	Regular CC Payment	No	No	Yes		No	-12.99	12.99
41848	1	0.291666667			Online		Chase Visa	Privacy Assist	CGPR	Credit Monitoring	Monthly Credit Monitoring	No	No	Yes		No	-12.99	
41847	7	0.791666667			Online		Barclay MasterCard	Amazon	Joint	Movie	Alan Partridge	No	No	No		No	-4.99	
41847	7	0.6875			Menlo Park		Barclay MasterCard	Trader Joe's	Joint	Groceries	Groceries	No	No	No		Yes	-6.98	
41847	7	0.583333333			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-2.61	
41847	7	0.472222222			Menlo Park		Barclay MasterCard	Safeway	Joint	Groceries	Groceries	No	No	No		Yes	-11.41	
41847	7	0.458333333			Menlo Park		Cash	Menlo Park Farmers' Market	Joint	Groceries	Fruits & Veggies	No	No	No		Yes	-10	
41847	7	0.354166667			Online		Bank of America Checking	Barclay MasterCard	Joint	Credit Card Payment	Irregular CC Payment	No	No	No		No	-450	450
41846	6	0.791666667			Online		Barclay MasterCard	Amazon	Joint	Movie	Breech	No	No	No		No	-3.99	
41846	6	0.75			Online		Barclay MasterCard	Oren's Hummus	Joint	Meal Out	Delivery Hummus	No	No	No		No	-31.87	
41846	6	0.729166667			Menlo Park		Barclay MasterCard	BevMo	Joint	Groceries	Beer	No	No	No		Yes	-12.31	
41846	6	0.71875			Menlo Park		Barclay MasterCard	Kepler's Books	CGPR	Book(s)	Los detectives salvajes	No	No	No		Yes	-16.68	
41846	6	0.604166667			Pescadero		Cash	Takuya Iwamura	Joint	Meal Out	Pizza, Tak paid	No	No	No		Yes	-20	
41846	6	0.552083333			Pescadero		Barclay MasterCard	Harley Farms	Joint	Groceries	Cheese	No	No	No		Yes	-39.7	
41846	6	0.552083333			Pescadero		Barclay MasterCard	Harley Farms	Joint	Gift	Soap for Julie, Cheese for Pertak, Hil	No	No	No		Yes	-50	
41845	5	0.746527778			Menlo Park		Barclay MasterCard	Draeger's	Joint	Groceries	Groceries	No	No	No		Yes	-3.99	
41845	5	0.739583333			Menlo Park		Barclay MasterCard	Draeger's	Joint	Groceries	Groceries	No	No	No		Yes	-15.95	
41845	5	0.59375			Online		Barclay MasterCard	United Airlines	Joint	Airfare	Portland Trip, Jeremy & Karine	No	No	No		No	-288.4	
41845	5	0.5625			Stanford		Bank of America Checking	Cash	Joint	Cash Withdrawl	Cash for Weekend	No	No	No		Yes	-40	40
41845	5	0.5			Palo Alto		Barclay MasterCard	Asian Box	CGPR	Lunch	Lunch @ Asian Box	No	No	No		Yes	-8.16	
